date,price,open,high,low,vol,change
2016-02-23,1222.60 ,1208.90 ,1229.00 ,1207.60 ,184.48K,1.03%
2016-02-22,1210.10 ,1226.90 ,1226.90 ,1202.50 ,160.97K,-1.68%
2016-02-19,1230.80 ,1231.20 ,1235.30 ,1220.60 ,184.25K,0.37%
2016-02-18,1226.30 ,1209.50 ,1240.60 ,1201.30 ,182.12K,1.23%
2016-02-17,1211.40 ,1201.90 ,1214.40 ,1196.20 ,162.45K,0.26%
2016-02-16,1208.20 ,1236.30 ,1236.30 ,1191.50 ,340.80K,0.00%
2016-02-15,1208.20 ,1236.30 ,1236.30 ,1191.50 ,340.80K,-2.52%
2016-02-12,1239.40 ,1247.10 ,1248.70 ,1232.90 ,191.13K,-0.67%
2016-02-11,1247.80 ,1197.50 ,1263.90 ,1196.30 ,365.65K,4.45%
2016-02-10,1194.60 ,1189.70 ,1198.10 ,1181.60 ,168.64K,-0.33%
2016-02-09,1198.60 ,1189.50 ,1199.30 ,1185.90 ,190.80K,0.06%
2016-02-08,1197.90 ,1174.00 ,1201.40 ,1164.50 ,249.46K,3.47%
2016-02-05,1157.70 ,1155.70 ,1175.00 ,1145.50 ,214.89K,0.02%
2016-02-04,1157.50 ,1142.50 ,1157.90 ,1139.70 ,177.21K,1.42%
2016-02-03,1141.30 ,1129.40 ,1146.20 ,1124.80 ,189.23K,1.25%
2016-02-02,1127.20 ,1128.50 ,1131.50 ,1122.60 ,117.73K,-0.07%
2016-02-01,1128.00 ,1118.00 ,1130.20 ,1115.30 ,118.52K,1.04%
2016-01-29,1116.40 ,1114.80 ,1118.90 ,1108.50 ,133.25K,0.03%
2016-01-28,1116.10 ,1126.20 ,1126.40 ,1110.20 ,151.22K,0.01%
2016-01-27,1116.00 ,1119.80 ,1128.00 ,1115.30 ,0.98K,-0.38%
2016-01-26,1120.30 ,1109.00 ,1123.20 ,1107.80 ,0.79K,1.34%
2016-01-25,1105.50 ,1098.00 ,1109.40 ,1097.90 ,0.55K,0.87%
2016-01-22,1096.00 ,1101.10 ,1101.40 ,1094.60 ,0.62K,-0.15%
2016-01-21,1097.70 ,1101.70 ,1103.80 ,1092.30 ,0.65K,-0.72%
2016-01-20,1105.70 ,1087.50 ,1109.10 ,1087.50 ,0.87K,1.53%
2016-01-19,1089.00 ,1089.70 ,1093.40 ,1082.00 ,0.25K,-0.01%
2016-01-18,1089.10 ,1089.30 ,1094.50 ,1082.10 ,160.11K,-0.15%
2016-01-15,1090.70 ,1077.20 ,1096.90 ,1077.10 ,0.39K,1.59%
